RamanShift (cm-1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.898438,10.75857894,11.35007358,11.93581426,12.51467907,13.08890629,13.65765115,14.2209599,14.77886238,15.33139184,15.87858527,16.42048377,16.95713291,17.48858323,18.01489065,18.53611704,19.05233075,19.56360725,20.07002983,20.57169026,21.06868968,21.56113938,22.04916174,22.53289122,23.01247535,23.48807583,23.95986955,24.42804965,24.8928265,25.35442852,25.8131027,26.26911474,26.7227485,27.17430447,27.62409677,28.07244807,28.51968141,28.9661077,29.41200707,29.85760141,30.30301485,30.7482172,31.19294418,31.63658651,32.07803803,32.51549273,32.94618232,33.36605373,33.7694047,34.14853044,34.49349068,34.792176,35.03090541,35.1957648,35.27473572,35.26037599,35.15253777,34.96056292,34.70467703,34.41677385,34.14119078,33.93630072,33.87788343,34.06551699,34.63393873,35.77286665,37.76179092,41.03132889,46.26639867,54.5335857,67.11205177
1298.220703,15.03155318,16.23117244,17.40106408,18.53522462,19.64471403,20.72465922,21.77475979,22.79459492,23.78372768,24.74170421,25.66805277,26.56228283,27.42388398,28.25232485,29.04705192,29.80748825,30.53303212,31.22305558,31.87690288,32.49388883,33.07329698,33.61437773,34.11634629,34.57838051,34.99961856,35.37915648,35.71604559,36.00928979,36.25784276,36.46060507,36.61642126,36.72407707,36.78229679,36.78974101,36.74500502,36.64661831,36.49304561,36.28269044,36.01390235,35.68498948,35.29423918,34.83995006,34.32048085,33.73432315,33.08020827,32.35726105,31.56521751,30.70472418,29.7777353,28.78801243,27.74170687,26.64796566,25.51945893,24.37270733,23.22812905,22.10983972,21.04538251,20.06566686,19.20541035,18.50434418,18.00944491,17.77857453,17.88622293,18.43266143,19.55895897,21.47237316,24.48981593,29.10818945,36.08218479,46.26047812
1296.542969,8.976277204,9.827096503,10.6647049,11.48650799,12.29738422,13.09516463,13.87970109,14.65079084,15.4082229,16.15177753,16.88122577,17.59632878,18.29683724,18.98249067,19.65301667,20.30813009,20.9475321,21.57090922,22.17793219,22.76825477,23.34151231,23.89732028,24.43527251,24.95493928,25.45586511,25.93756625,26.39952787,26.84120074,27.26199743,27.66128796,28.03839454,28.39258559,28.72306846,29.02898088,29.30938064,29.56323319,29.78939651,29.98660279,30.15343604,30.28830477,30.38940877,30.45469914,30.48183103,30.46810951,30.41043114,30.30522785,30.14842679,29.9354512,29.66130314,29.3207872,28.90894504,28.42175896,27.85712725,27.2160125,26.50355556,25.72991197,24.91066864,24.06690832,23.22519685,22.41788131,21.68411411,21.07205447,20.64286502,20.4775519,20.68858845,21.43994572,22.98186862,25.70819997,30.22341367,37.22993655
1294.865234,28.77579221,29.16155746,29.53978095,29.90910427,30.27236766,30.62842906,30.97729394,31.3189429,31.65335752,31.98052051,32.30041591,32.61302926,32.91834782,33.21636084,33.50705976,33.79043853,34.06649391,34.33522579,34.59663756,34.85073646,35.09753404,35.33704648,35.5692951,35.79430669,36.01211398,36.22275587,36.42627777,36.62273159,36.81217564,36.99467407,37.17029591,37.33911326,37.50119848,37.65661986,37.80543516,37.94768213,38.08336486,38.21243416,38.33475974,38.45009083,38.55800105,38.65781147,38.74848452,38.82847962,38.89556025,38.94654371,38.97699063,38.98084613,38.95007432,38.87437495,38.74113197,38.53579168,38.24285389,37.84752762,37.33785608,36.70687034,35.95427083,35.08735102,34.12125551,33.07899113,31.99176631,30.90028131,29.85769091,28.93530269,28.23289659,27.89723395,28.15529476,29.37155274,32.12342703,37.13553173
1293.1875,13.03315243,13.08273245,13.15450466,13.25281378,13.36914503,13.50685279,13.66586197,13.84616545,14.04774837,14.27058711,14.51464807,14.77988629,15.0662439,15.37364838,15.70201048,16.05122197,16.421153,16.81164903,17.2225274,17.6535733,18.10453514,18.57511915,19.06498321,19.57372951,20.10089611,20.64594695,21.20826014,21.78711417,22.38167152,22.99095924,23.61384578,24.2490133,24.89492449,25.5497825,26.21148284,26.87755503,27.54509217,28.21066558,28.87022191,29.51895929,30.15117986,30.76011655,31.33773448,31.87451242,32.3592191,32.77871546,33.11784014,33.35947326,33.48492015,33.47479728,33.31060373,32.97707014,32.46514942,31.77518222,30.91949992,29.92376402,28.82679196,27.67928493,26.54237031,25.48698382,24.59496082,23.96258307,23.70750795,23.98069851,24.98644037,27.01620425,30.50608785,36.12805786,44.88454792,57.8634505
1291.507812,30.72096036,31.0693978,31.41793938,31.76635733,32.11441777,32.46186572,32.80843229,33.15382912,33.49775029,33.83987082,34.179845,34.51730459,34.85185682,35.18308209,35.51053153,35.83372415,36.15214377,36.46523548,36.77240173,37.07299787,37.36632719,37.65163521,37.92810329,38.19484127,38.45087917,38.69515765,38.92651699,39.14368461,39.34526049,39.52970045,39.69529672,39.8401555,39.9621708,40.05899412,40.12799925,40.16624151,40.17041066,40.13677709,40.06113089,39.9387144,39.76414981,39.5313659,39.23353177,38.86301174,38.41136568,37.86943389,37.22756615,36.47607899,35.6060468,34.61053444,33.48633318,32.23613728,30.87089263,29.41183278,27.89164971,26.35447642,24.85485691,23.45638801,22.23095626,21.2594155,20.63437255,20.46574803,20.89016512,22.08617173,24.29913107,27.8828452,33.36967046,41.5809493,53.7382625,71.14741254
1289.828125,25.19500691,25.0693424,24.94580572,24.82474746,24.70548394,24.58842382,24.47366701,24.36132695,24.25152314,24.14438158,24.04003527,23.93862467,23.84029834,23.74521346,23.65353654,23.56544414,23.48112358,23.40077388,23.32460657,23.25284673,23.18573405,23.12352393,23.06648874,23.01491907,22.96912514,22.92943816,22.89621181,22.86982369,22.85067666,22.83920014,22.83585104,22.84111433,22.8555029,22.87955635,22.91383836,22.9589316,23.0154296,23.08392381,23.16498411,23.25912999,23.36678879,23.48823612,23.6235124,23.77230799,23.93380922,24.10649909,24.28791271,24.47436198,24.66067196,24.84001479,25.00398165,25.14307445,25.24778124,25.31027539,25.32655535,25.2986303,25.23632484,25.15849943,25.09385451,25.08181205,25.17415909,25.43827297,25.96301597,26.86903257,28.32655525,30.58647947,34.03487001,39.28389402,47.28153988,59.14799994
1288.148438,7.104477646,7.648013013,8.197038753,8.752574932,9.312369045,9.877100506,10.44658937,11.02066078,11.59912739,12.18178817,12.76842714,13.35881189,13.95269195,14.54979702,15.1498349,15.75248924,16.35741692,16.96424517,17.57256828,18.18194383,18.79188846,19.401873,20.01131687,20.61958175,21.22596413,21.82968687,22.42988926,23.02561559,23.61580172,24.19925941,24.7746579,25.34050219,25.89510746,26.43656869,26.96272473,27.47111558,27.9589317,28.42295399,28.85948304,29.2642563,29.6323527,29.95808512,30.234884,30.45517988,30.61030075,30.69041311,30.68455531,30.58083812,30.36691648,30.03085595,29.56249989,28.9553549,28.20882982,27.33043067,26.3373643,25.25710577,24.12687742,22.99248244,21.90725063,20.93187228,20.13574996,19.60042778,19.4258614,19.74092293,20.72081653,22.61637992,25.8036384,30.86227203,38.65620078,50.1186123
1286.46875,20.63394853,20.90870118,21.17600281,21.43437752,21.68666779,21.93172366,22.16954574,22.40010957,22.62339144,22.83936854,23.04801919,23.249323,23.44326109,23.62981637,23.8089738,23.98072075,24.14504728,24.30194661,24.45141553,24.59345488,24.72807012,24.85527189,24.97507676,25.08750785,25.1925957,25.29037911,25.38090601,25.46423449,25.54043369,25.6095848,25.67178192,25.72713275,25.77575902,25.81779634,25.85339333,25.88270945,25.90591108,25.92316479,25.93462674,25.94042632,25.94064169,25.93526394,25.92414557,25.90692814,25.88294307,25.85108067,25.80962579,25.7560679,25.68691186,25.59754545,25.48225886,25.33454286,25.14778624,24.91641221,24.63734037,24.31150684,23.94514038,23.55063654,23.14712715,22.76107519,22.42736491,22.19145495,22.11334574,22.27455428,22.79023417,23.83042227,25.65749804,28.68918506,33.57638793,41.10062514
1284.789062,4.169973864,5.509809992,6.818734703,8.090690027,9.337319054,10.55375256,11.73987373,12.89545453,14.02026274,15.11406213,16.17661266,17.20767066,18.20698919,19.17431835,20.10940572,21.01199692,21.88183625,22.71866741,23.52223446,24.2922829,25.02856095,25.73082107,26.39882182,27.03232994,27.63112287,28.19499177,28.72374495,29.217212,29.67524862,30.0977422,30.48461847,30.83584916,31.1514609,31.43154556,31.67627199,31.88589945,32.06079249,32.20143726,32.30845868,32.3826375,32.42492557,32.43645648,32.41854697,32.37268231,32.30047586,32.20358969,32.08360113,31.94180106,31.77892007,31.59480309,31.38809837,31.15608716,30.89482833,30.59977925,30.26693904,29.89437083,29.48381123,29.04209139,28.58228694,28.12477659,27.69861148,27.34377198,27.11511875,27.08930954,27.37693157,28.14404878,29.65079348,32.31781794,36.8137695,43.97629869
1283.107422,22.98874279,23.06123601,23.13416966,23.20762749,23.28145239,23.35571852,23.430433,23.50560453,23.58124209,23.65735486,23.73395223,23.81104376,23.88863913,23.96674805,24.04538025,24.12454527,24.20425245,24.28451065,24.36532812,24.44671219,24.52866893,24.61120278,24.69431593,24.77800772,24.86227375,24.94710481,25.03248555,25.11839268,25.20479287,25.29163985,25.37887086,25.46640207,25.55412256,25.64188669,25.72950412,25.81672682,25.90323213,25.98860065,26.0722872,26.15358281,26.2315651,26.3050337,26.372427,26.43171669,26.48027747,26.51473291,26.5307864,26.52306045,26.48499167,26.40886171,26.28607687,26.1078203,25.86615393,25.55551991,25.17441318,24.72687287,24.2234894,23.68186199,23.126741,22.59030004,22.11306443,21.74606885,21.55497686,21.62734045,22.08513837,23.10658338,24.964222,28.08816487,33.14132312,40.90132926
1281.427734,15.75070018,15.61793516,15.50035714,15.40103315,15.31428423,15.24257173,15.18601693,15.14479978,15.11910605,15.10912754,15.11506222,15.13711445,15.17549506,15.23042151,15.302118,15.39081551,15.49675184,15.62017151,15.76132569,15.92047191,16.09787368,16.29379998,16.50852443,16.74232424,16.99547878,17.26826765,17.56096816,17.87385205,18.20718119,18.56120196,18.93613803,19.33218086,19.74947751,20.18811463,20.64809769,21.12932388,21.63154665,22.15432936,22.69698454,23.25849441,23.83740706,24.43170135,25.03861283,25.65441217,26.27413002,26.89122747,27.49722561,28.08133348,28.63015749,29.12763527,29.5553985,29.89379163,30.12369304,30.22905723,30.19977151,30.03418431,29.74072967,29.33847344,28.85692081,28.33577403,27.82543287,27.3890265,27.10688779,27.08485963,27.46894414,28.47100985,30.41393161,33.80690389,39.43632492,48.23226891
1279.746094,25.17379459,25.68262487,26.1906756,26.69807087,27.20517149,27.71202091,28.21876216,28.72554559,29.23253044,29.73988558,30.2477902,30.75643459,31.26602102,31.77676466,32.28889453,32.80265466,33.31830516,33.83612355,34.35640604,34.87946896,35.40565033,35.93531136,36.46883818,37.00664352,37.54916837,38.09688368,38.65029188,39.20992816,39.77636132,40.35019407,40.93206222,41.5226326,42.12259874,42.73267366,43.35357831,43.98602394,44.63068587,45.28816509,45.95893289,46.64325165,47.34106271,48.05182885,48.77431546,49.50629034,50.24411973,50.98223902,51.71248708,52.42332118,53.09898598,53.7188047,54.25688374,54.68262686,54.96244257,55.06278368,54.95417617,54.61539044,54.03674478,53.22190631,52.188267,50.96660343,49.60102895,48.15029893,46.69162004,45.32856572,44.20589496,43.53660008,43.65110399,45.0833443,48.68837775,55.56599385
1278.064453,26.15450096,26.09384748,26.03189634,25.96824562,25.90350033,25.83749576,25.77029279,25.70195148,25.6325359,25.5621144,25.49075998,25.41855068,25.34557001,25.27190741,25.19765876,25.12292697,25.04782252,24.97246421,24.89697984,24.82150704,24.74619411,24.67120099,24.59670029,24.5228784,24.44993666,24.37809266,24.30758155,24.23865742,24.17159475,24.10668969,24.0442614,23.98465305,23.92823249,23.87539229,23.8265488,23.78213981,23.74261999,23.70845326,23.68010063,23.65800171,23.64254724,23.63403951,23.63263619,23.63827319,23.65056139,23.66865501,23.69109431,23.71563893,23.73913042,23.75745882,23.76574966,23.7589173,23.73270863,23.68525382,23.61895913,23.54241816,23.4720175,23.43312495,23.46107481,23.6024489,23.91733555,24.4834202,25.40310683,26.8156429,28.91780582,31.99972217,36.50729882,43.14550514,53.00005187,67.33498128
1276.380859,33.45305196,33.74460662,34.03613964,34.32770877,34.61919032,34.91048888,35.2014916,35.49207733,35.78211736,36.07147477,36.36000364,36.64754822,36.93394205,37.21900681,37.50255122,37.78436968,38.06424077,38.34192554,38.61716556,38.88968072,39.1591667,39.42529203,39.68769474,39.94597848,40.19970797,40.44840375,40.69153594,40.92851702,41.15869317,41.38133402,41.59562048,41.80063007,41.99531927,42.17850219,42.34882469,42.50473267,42.6444335,42.76584857,42.86655513,42.94371506,42.99398798,43.0134262,42.99734977,42.94020191,42.83538937,42.67512076,42.45027017,42.15031651,41.76343942,41.27688658,40.67774413,39.95421042,39.09735724,38.10316087,36.97438216,35.72182158,34.36468131,32.930157,31.45273658,29.97383235,28.5423391,27.2166592,26.06884766,25.19196088,24.71264295,24.8127773,25.7668713,28.00309559,32.17260605,39.02017407
1274.699219,5.762445697,5.650584231,5.555097905,5.479259884,5.416909162,5.370653996,5.340578884,5.326828399,5.329550488,5.34889644,5.385020822,5.438081384,5.508238923,5.595657095,5.700502171,5.822942715,5.963149176,6.121293367,6.297547816,6.492084951,6.705076085,6.936690158,7.187092179,7.456441298,7.744888413,8.052573217,8.379620534,8.726135769,9.092199252,9.477859195,9.883122883,10.30794565,10.75221701,11.21574321,11.69822513,12.19923032,12.71815741,13.25419082,13.80624299,14.37288079,14.95223195,15.54186673,16.13864987,16.73855841,17.33646395,17.92588429,18.498723,19.04503858,19.5529204,20.00859376,20.39691518,20.70241613,20.91096275,21.01189638,21.00026788,20.87863688,20.65802915,20.35801317,20.00626384,19.6382156,19.29743721,19.03732583,18.92480657,19.0471092,19.52358455,20.52624307,22.3154733,25.29881694,30.09910316,37.43508675
1273.015625,0.805805401,1.199165985,1.58983609,1.977510901,2.363355789,2.747166675,3.129147718,3.509508476,3.888471788,4.266274877,4.643170549,5.019428522,5.395336877,5.77120366,6.147358651,6.524155307,6.901972913,7.281218959,7.662331761,8.045783367,8.432082774,8.821779476,9.215467401,9.613789254,10.01744132,10.42717873,10.84382129,11.26825977,11.70146285,12.14448447,12.59847169,13.0646729,13.54444605,14.0392666,14.55073454,15.08057948,15.63066228,16.20297112,16.79960845,17.42276404,18.07466685,18.75750552,19.47330293,20.22372546,21.00980144,21.83151931,22.6872753,23.57315273,24.48204882,25.40273426,26.31903969,27.20948839,28.04776231,28.80428895,29.44890547,29.95409821,30.29801491,30.46654518,30.45422092,30.26420748,29.90797926,29.40536876,28.78570518,28.09093315,27.38217415,26.75253934,26.35171941,26.43183997,27.41921099,29.92210543
1271.332031,19.08463979,19.38284727,19.67708137,19.96668681,20.253407,20.53687723,20.81735758,21.09511273,21.37042437,21.64359253,21.91493725,22.18480019,22.45354652,22.72156703,22.98928035,23.25713547,23.52561454,23.79523587,24.06655737,24.34018026,24.61675321,24.89697693,25.18160922,25.4714706,25.76745045,26.07051384,26.38170899,26.70217544,27.03315292,27.37599086,27.73215855,28.10325565,28.49102285,28.89735216,29.324296,29.77407386,30.24907471,30.75185226,31.28510893,31.85166233,32.4543855,33.09610808,33.77946102,34.5066414,35.27906752,36.09689061,36.9583317,37.85883103,38.79004489,39.73881756,40.68639517,41.60829991,42.4753502,43.2561555,43.92096914,44.44620749,44.81861267,45.03824432,45.12014378,45.09522876,45.01143711,44.93635854,44.9628443,45.21974927,45.89153573,47.25373164,49.73710126,54.03923744,61.27462253,72.85804775
