Energy (eV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.199208877,6.01574277422276e-94,4.0148911140326e-13,8.63579358543581e-13,1.5003887148007e-12,2.31178738416646e-12,3.29759970807161e-12,4.4575987619016e-12,5.79150034469043e-12,7.29895628621484e-12,8.97954698498188e-12,1.08327730781624e-11,1.28580461300661e-11,1.50546782089183e-11,1.74218702020436e-11,1.99586986965711e-11,2.26641012258103e-11,2.55368596497512e-11,2.85755814007939e-11,3.17786782816982e-11,3.51443424505078e-11,3.86705191652039e-11,4.23548757870723e-11,4.61947664537914e-11,5.01871917280737e-11,5.43287524017027e-11,5.86155964835509e-11,6.3043358218251e-11,6.76070877630754e-11,7.23011698863122e-11,7.71192297315314e-11,8.20540233073003e-11,8.70973098979718e-11,9.22397030331244e-11,9.74704959847043e-11,1.02777456965261e-10,1.08146588263375e-10,1.13561842459794e-10,1.19004787676938e-10,1.24454212367456e-10,1.29885658973789e-10,1.35270874434942e-10,1.40577164949255e-10,1.45766642836164e-10,1.50795355998822e-10,1.55612297067669e-10,1.60158302558929e-10,1.64364876472118e-10,1.68153013555129e-10,1.714321624067e-10,1.74099565089451e-10,1.76040340874171e-10,1.77128835618788e-10,1.77231892570897e-10,1.76214722120419e-10,1.73949809885097e-10,1.70328652173191e-10,1.65275027256884e-10,1.58757305926494e-10,1.50796651518826e-10,1.41468560595838e-10,1.30897130617497e-10,1.19243868374086e-10,1.06694432131671e-10,9.34469425643152e-11,7.97045229806382e-11,6.56737823257072e-11,5.15709540227246e-11,3.76398579897019e-11,2.41953743389223e-11,1.17478941861709e-11,1.60885454054883e-12
6.19356696278754,1.08728770589166e-93,4.60755455937932e-13,9.91057764166063e-13,1.72187057316671e-12,2.65304492692283e-12,3.78437923679389e-12,5.11561308038914e-12,6.6464203040423e-12,8.37640134192352e-12,1.03050746525123e-11,1.24318671588769e-11,1.4756103562617e-11,1.72769943820018e-11,1.99936225422847e-11,2.29049283197865e-11,2.60096924103952e-11,2.93065168567571e-11,3.27938035255701e-11,3.64697297757644e-11,4.03322208984098e-11,4.43789188380349e-11,4.86071466203866e-11,5.30138678106878e-11,5.75956402057613e-11,6.2348562818788e-11,6.72682150418912e-11,7.23495866629691e-11,7.75869971617334e-11,8.29740024066395e-11,8.85032865084204e-11,9.41665361442971e-11,9.9954294134517e-11,1.05855788412452e-10,1.11858731762268e-10,1.17949086785085e-10,1.24110789478856e-10,1.30325423563378e-10,1.36571836315158e-10,1.42825685016318e-10,1.49058901774692e-10,1.55239062916435e-10,1.6132864850125e-10,1.67284178008652e-10,1.73055211295068e-10,1.78583211470827e-10,1.83800281556491e-10,1.88627814424154e-10,1.92975142357252e-10,1.96738347090035e-10,1.99799501936715e-10,2.02026767897768e-10,2.03275942229269e-10,2.03394212069242e-10,2.02226890661599e-10,1.99627640420422e-10,1.95471940738452e-10,1.89672318317027e-10,1.82192474958974e-10,1.73056698054965e-10,1.6235162869149e-10,1.5021968313869e-10,1.36846209224638e-10,1.22444271405133e-10,1.07241236198759e-10,9.14702112291484e-11,7.53683042932058e-11,5.91836683959984e-11,4.31961152542063e-11,2.77670064230503e-11,1.34820750758118e-11,1.84634772479254e-12
6.18792504857508,1.963604840291e-93,5.28583497610657e-13,1.13695187450512e-12,1.97534800351867e-12,3.04360100074429e-12,4.3414796015766e-12,5.86868504671418e-12,7.62484316924598e-12,9.60949558305605e-12,1.18220898586551e-11,1.42619685561692e-11,1.69283569661818e-11,1.98203493869606e-11,2.2936893740726e-11,2.62767743013445e-11,2.98385922703345e-11,3.36207438963395e-11,3.76213957840526e-11,4.18384569804984e-11,4.62695473578048e-11,5.09119617299724e-11,5.57626290440259e-11,6.08180658701027e-11,6.60743232765698e-11,7.15269260103829e-11,7.71708027037632e-11,8.30002055887737e-11,8.90086179128863e-11,9.5188646900721e-11,1.01531899687284e-10,1.08028839141382e-10,1.14668615887089e-10,1.21438872096448e-10,1.28325511746424e-10,1.35312430985607e-10,1.42381201022156e-10,1.49510694506025e-10,1.56676644810693e-10,1.63851125714577e-10,1.71001937437033e-10,1.78091883198934e-10,1.85077919730761e-10,1.91910165722809e-10,1.9853075571268e-10,2.04872535565828e-10,2.1085761315443e-10,2.16395809555871e-10,2.21383109813574e-10,2.25700297801789e-10,2.29212086788187e-10,2.31767229688028e-10,2.33200295599154e-10,2.33335976001565e-10,2.31996812624255e-10,2.29014925451916e-10,2.24247463136264e-10,2.17594075390486e-10,2.09013120541604e-10,1.98532461339247e-10,1.86251493347687e-10,1.72333598007594e-10,1.56991408293737e-10,1.40469353987276e-10,1.23028272345985e-10,1.04935586883646e-10,8.64633101548202e-11,6.78961258928647e-11,4.95550370375585e-11,3.18546013598385e-11,1.54667781070878e-11,2.11814949904313e-12
6.18228313436262,3.5433830851955e-93,6.06182106925762e-13,1.30386189859518e-12,2.26533862690987e-12,3.49041632138032e-12,4.97882976664057e-12,6.73023634408142e-12,8.7442069572829e-12,1.10202159268343e-11,1.35576297239303e-11,1.63556943933494e-11,1.94135214945927e-11,2.27300723645412e-11,2.6304140475318e-11,3.01343316263239e-11,3.42190416687073e-11,3.855643141267e-11,4.3144398311623e-11,4.79805444505993e-11,5.30621402874647e-11,5.83860835018551e-11,6.39488521953922e-11,6.97464515538923e-11,7.57743529234945e-11,8.2027424062402e-11,8.8499849101563e-11,9.51850364729583e-11,1.02075512733328e-10,1.09162799812175e-10,1.16437272731407e-10,1.23887994262927e-10,1.31502522290047e-10,1.39266684796005e-10,1.47164316393531e-10,1.55176949108084e-10,1.63283448712211e-10,1.71459586258883e-10,1.7967753266365e-10,1.87905262000782e-10,1.96105847406384e-10,2.04236631434576e-10,2.12248251856071e-10,2.20083504544088e-10,2.27676029106985e-10,2.34948812859066e-10,2.41812528732098e-10,2.48163759102266e-10,2.53883219115209e-10,2.58834191142372e-10,2.62861527705992e-10,2.65791777919106e-10,2.67435224824461e-10,2.67590823764976e-10,2.66055064738739e-10,2.62635422133712e-10,2.57168073334035e-10,2.49537936146322e-10,2.3969725569897e-10,2.27677985127767e-10,2.13594111745676e-10,1.97633002177619e-10,1.80038504945603e-10,1.61090933302702e-10,1.41089416675391e-10,1.20340637640326e-10,9.9156541508283e-11,7.78636049590583e-11,5.68299557137097e-11,3.65310106253265e-11,1.77373758028551e-11,2.4291040713864e-12
6.17664122015017,6.3890534084385e-93,6.9492674158646e-13,1.49474636469342e-12,2.59698261067481e-12,4.00141081909908e-12,5.70772694725702e-12,7.71553821741567e-12,1.00243527137406e-11,1.26335677977246e-11,1.55424571923903e-11,1.87501565640013e-11,2.22556474049938e-11,2.60577389926977e-11,3.01550481644023e-11,3.45459766095202e-11,3.92286853329347e-11,4.42010658887528e-11,4.94607079190418e-11,5.50048624557681e-11,6.08304003537461e-11,6.69337651150896e-11,7.33109192379717e-11,7.9957283070218e-11,8.68676649662234e-11,9.40361813275971e-11,1.01456164846143e-10,1.09120058952915e-10,1.17019296097808e-10,1.2514415702676e-10,1.33483607671646e-10,1.42025109601861e-10,1.50754399183569e-10,1.59655229626711e-10,1.68709068942677e-10,1.77894745458422e-10,1.87188030910443e-10,1.9656114925088e-10,2.05982197236872e-10,2.15414460369655e-10,2.24815605718398e-10,2.34136730817108e-10,2.43321246840804e-10,2.52303575018723e-10,2.61007639844503e-10,2.69345154029354e-10,2.77213713085e-10,2.84494759120142e-10,2.91051544061528e-10,2.96727334915816e-10,3.01344270723476e-10,3.04703507509529e-10,3.06587553887442e-10,3.06765932403552e-10,3.05005339334619e-10,3.01085063454234e-10,2.94817298630649e-10,2.86070114718202e-10,2.74788765565628e-10,2.61009882225353e-10,2.4486413967289e-10,2.26566334875441e-10,2.0639601560735e-10,1.84674532785044e-10,1.6174480817292e-10,1.37958422461437e-10,1.13672989535754e-10,8.92627820322654e-11,6.5149821311812e-11,4.18791249208343e-11,2.03341151613407e-11,2.78472320119091e-12
6.17099930593771,1.15109012089526e-92,7.96381814325766e-13,1.71297023216265e-12,2.97612625834511e-12,4.5855924333866e-12,6.54102032619373e-12,8.84195981587623e-12,1.14878471698832e-11,1.44779917681549e-11,1.78115613016978e-11,2.1487565249313e-11,2.55048364075342e-11,2.98620102154322e-11,3.45575015769626e-11,3.95894788379248e-11,4.49558345211129e-11,5.06541523603724e-11,5.66816701001895e-11,6.30352374399364e-11,6.97112683982846e-11,7.67056872503125e-11,8.40138670435116e-11,9.16305595243764e-11,9.95498150986562e-11,1.07764891198422e-10,1.16268147129078e-10,1.25050923108627e-10,1.34103400776816e-10,1.43414441927675e-10,1.52971401586319e-10,1.62759910787623e-10,1.72763623494067e-10,1.82963920983171e-10,1.93339565708832e-10,2.03866295062661e-10,2.14516343602211e-10,2.25257880145771e-10,2.36054343771283e-10,2.46863659886728e-10,2.57637315211144e-10,2.6831926781628e-10,2.78844667253287e-10,2.89138360650191e-10,2.99113165939938e-10,3.08667906427173e-10,3.1768522719189e-10,3.26029261612581e-10,3.33543297229981e-10,3.40047718988098e-10,3.45338699310334e-10,3.49188364212161e-10,3.51347469888956e-10,3.51551890582241e-10,3.49534261645807e-10,3.45041649358142e-10,3.37858829035846e-10,3.27834609535338e-10,3.14906252100626e-10,2.99115735694738e-10,2.80612813043909e-10,2.59643640164614e-10,2.36528577104037e-10,2.1163589005564e-10,1.85358565273311e-10,1.58099512087477e-10,1.30268553832958e-10,1.02294604672047e-10,7.46612985145069e-11,4.79932221498486e-11,2.33027721568588e-11,3.19127583189077e-12
6.16535739172525,2.072223201327e-92,9.12325981426763e-13,1.96235928558428e-12,3.40941651435551e-12,5.25320272507034e-12,7.49331875901681e-12,1.01292489628041e-11,1.31603475308103e-11,1.65858232965217e-11,2.04047227761874e-11,2.46159112399471e-11,2.92180515527373e-11,3.42095804890214e-11,3.95886821807344e-11,4.53532583055811e-11,5.1500894561558e-11,5.80288229015407e-11,6.49338789169163e-11,7.22124536589866e-11,7.986043906818e-11,8.78731660402151e-11,9.62453339907331e-11,1.04970930579995e-10,1.1404314002025e-10,1.23454238102091e-10,1.33195471732378e-10,1.43256920362991e-10,1.53627336191694e-10,1.6429395941595e-10,1.75242304095832e-10,1.8645590930773e-10,1.97916049216305e-10,2.09601394424081e-10,2.21487615438919e-10,2.33546917291608e-10,2.45747492205933e-10,2.58052874740856e-10,2.70421181118398e-10,2.82804211162755e-10,2.95146388609038e-10,3.07383512459343e-10,3.19441290774391e-10,3.31233629275726e-10,3.42660653175329e-10,3.53606455597594e-10,3.63936596076097e-10,3.73495427348958e-10,3.82103421398803e-10,3.89554813252987e-10,3.95616100349655e-10,4.00026232834533e-10,4.0249967982962e-10,4.02733861859231e-10,4.00422489014605e-10,3.95275803290768e-10,3.8704724572947e-10,3.75563613470009e-10,3.60753033704517e-10,3.42663597057305e-10,3.21466858554465e-10,2.97444811738885e-10,2.70964457450111e-10,2.42447677265967e-10,2.12344671785355e-10,1.81117009371209e-10,1.4923417899154e-10,1.17187539849965e-10,8.55311374726859e-11,5.49804914075832e-11,2.66953917022445e-11,3.65588942760852e-12
6.15971547751279,3.72750413881623e-92,1.04478072195816e-12,2.24726160700556e-12,3.90440776634876e-12,6.01588143648864e-12,8.58122550742751e-12,1.15998494613757e-11,1.50710137323476e-11,1.89938122894524e-11,2.33671532187669e-11,2.8189737046302e-11,3.34600325069554e-11,3.91762494205308e-11,4.53363082847597e-11,5.19378061354307e-11,5.89779781535628e-11,6.64536544170759e-11,7.43612110972258e-11,8.26965152852685e-11,9.14548624988889e-11,1.0063090575659e-10,1.10218574916266e-10,1.20210984745248e-10,1.30600329915407e-10,1.41377764789055e-10,1.52533265467769e-10,1.64055471102861e-10,1.75931500896043e-10,1.88146742531128e-10,2.00684606947754e-10,2.135262433667e-10,2.26650207269051e-10,2.40032072579319e-10,2.53643977562904e-10,2.67454091877811e-10,2.81425989781408e-10,2.95517911649842e-10,3.09681892868835e-10,3.23862735389115e-10,3.37996794185399e-10,3.52010547329881e-10,3.65818916914518e-10,3.79323309186382e-10,3.92409349179444e-10,4.04944302244423e-10,4.16774209368389e-10,4.2772082586474e-10,4.37578559198108e-10,4.46111770703093e-10,4.53053057082934e-10,4.58103468334267e-10,4.60936019187649e-10,4.61204200599719e-10,4.5855725440013e-10,4.52663354483093e-10,4.43240145581245e-10,4.30089278624702e-10,4.13128446054955e-10,3.92412720464707e-10,3.68138563850728e-10,3.4062891058442e-10,3.1030404399642e-10,2.77647095937001e-10,2.43173628734019e-10,2.07412222891894e-10,1.70900529461826e-10,1.34201244929442e-10,9.79488531268892e-11,6.2962755282488e-11,3.05711239002632e-11,4.18666449639266e-12
6.15407356330033,6.69968114430251e-92,1.19604262311022e-12,2.57261701978979e-12,4.46968249739845e-12,6.88685239150702e-12,9.82360341236752e-12,1.32792595478453e-11,1.72529741586189e-11,2.17437100399041e-11,2.67502171919973e-11,3.22710080048709e-11,3.83043295189888e-11,4.48481323743535e-11,5.19000360012475e-11,5.94572895376401e-11,6.75167278778999e-11,7.60747221630329e-11,8.51271239114048e-11,9.46692018574864e-11,1.0469557041055e-10,1.15200108460548e-10,1.26175867038635e-10,1.37614964077723e-10,1.49508464205123e-10,1.61846241124014e-10,1.74616819689888e-10,1.8780719424617e-10,2.01402619130495e-10,2.15386366475842e-10,2.29739445480741e-10,2.44440276176351e-10,2.59464309336107e-10,2.7478358251125e-10,2.90366200183962e-10,3.06175723659563e-10,3.22170453527019e-10,3.38302584262162e-10,3.54517207000508e-10,3.70751132195912e-10,3.86931500384768e-10,4.02974145236725e-10,4.18781671382432e-10,4.34241210802414e-10,4.4922182948199e-10,4.63571575633797e-10,4.77114200272946e-10,4.89645652694789e-10,5.00930574962368e-10,5.10699212971736e-10,5.186454491484e-10,5.24427051922912e-10,5.2766969555288e-10,5.27976703897139e-10,5.24946536504833e-10,5.18199325947665e-10,5.07411837955009e-10,4.9235700675426e-10,4.72940608412957e-10,4.49225688857249e-10,4.21437153578805e-10,3.89944690938587e-10,3.55229432303836e-10,3.17844456682774e-10,2.78379968800684e-10,2.37441076312929e-10,1.95643270642808e-10,1.53630714691246e-10,1.1212975197796e-10,7.20784155025116e-11,3.4997168738497e-11,4.79280396460882e-12
6.14843164908788,1.20321858310327e-91,1.36871983773798e-12,2.94403550663775e-12,5.11498753001857e-12,7.88113341923954e-12,1.12418743352249e-11,1.51964366674015e-11,1.97438515439145e-11,2.4882932014787e-11,3.06122476131121e-11,3.69300959569543e-11,4.38344710053539e-11,5.13230275244292e-11,5.93930412525743e-11,6.80413641753627e-11,7.72643742288456e-11,8.70579186418781e-11,9.74172500007813e-11,1.08336953969258e-10,1.19810867418399e-10,1.31831985510259e-10,1.44392356026976e-10,1.5748295893751e-10,1.71093568835491e-10,1.8521259745218e-10,1.99826912932885e-10,2.14921631945013e-10,2.30479879938937e-10,2.46482513981961e-10,2.62907801498505e-10,2.79731046937689e-10,2.96924156807901e-10,3.14455131615488e-10,3.32287470965623e-10,3.50379475370926e-10,3.68683425118066e-10,3.87144612817843e-10,4.05700202204533e-10,4.24277880817292e-10,4.42794270195123e-10,4.61153052595e-10,4.79242771308309e-10,4.96934263131064e-10,5.14077690607757e-10,5.30499164094553e-10,5.45996988871433e-10,5.60337654658781e-10,5.73251824000673e-10,5.84430797368975e-10,5.93524261832698e-10,6.0014057655133e-10,6.03851372953812e-10,6.04202705258379e-10,6.0073506109472e-10,5.93013730131634e-10,5.80668811539592e-10,5.63440457198274e-10,5.41220839708342e-10,5.14082107175676e-10,4.82281635551695e-10,4.46242486509666e-10,4.06515254179076e-10,3.63732867684491e-10,3.18570741848271e-10,2.71721346015453e-10,2.23889032443014e-10,1.75810964275638e-10,1.28318350004764e-10,8.24846500156178e-11,4.00498428663691e-11,5.48475927027625e-12
